id,date,user,pc,activity
{H0P3-A4GD08SO-4171SYXM},01/04/2010 09:21:00,BVC0790,PC-0008,Logon
{V5M1-M7WD17JX-4869EOYJ},01/04/2010 09:38:50,MOS0047,PC-5820,Logon
{E0I1-F1RG64KH-0908HEAG},01/04/2010 09:40:10,LBH0942,PC-3640,Logon
{E3J6-Q2BA62HA-1088BEQO},01/04/2010 09:50:20,QJR0688,PC-4124,Logon
{Q6O7-Q0YZ45AD-2094MREA},01/04/2010 09:52:51,QJR0688,PC-4124,Logoff
{Y5E6-W4LC49FN-8726XFZE},01/04/2010 09:52:58,MOS0047,PC-4124,Logon
{N6V9-Q6QS57DQ-6893GIHO},01/04/2010 10:05:08,MOS0047,PC-4124,Logoff
{V2Y1-D7LJ44XB-9879DBES},01/04/2010 10:16:28,AMR0318,PC-6239,Logon
{N5C0-T2XQ95TJ-0165LFOS},01/04/2010 10:25:25,SDO0170,PC-0183,Logon
{K1Z0-X7XH95TM-8351VFUA},01/04/2010 10:27:01,KKS0119,PC-0322,Logon
{Z5L4-Y1CZ68MC-9456WVFZ},01/04/2010 11:00:07,TVS0050,PC-2174,Logon
{C5V1-V0EW82DG-3532XSDI},01/04/2010 11:10:30,HVF0067,PC-9939,Logon
{Q1J2-B3EI08KX-8500LGUS},01/04/2010 11:33:31,RSC0089,PC-9929,Logon
{E4Y4-Q8NM31RH-0935OXPY},01/04/2010 11:36:19,UFK0208,PC-4124,Logon
{S2Y5-Z8EA74JZ-5394GRYO},01/04/2010 11:38:42,UFK0208,PC-4124,Logoff
{S1Z1-L3LQ43PN-5126KVXH},01/04/2010 11:42:27,WBC0192,PC-6349,Logon
{D9N0-S9SX14EB-0823YMFF},01/04/2010 11:43:49,KBP0008,PC-3851,Logon
{D1H1-X4LU53QT-1911HKPW},01/04/2010 11:50:46,WDD0366,PC-0155,Logon
{D0Q8-M1BC28JX-4778KQAJ},01/04/2010 11:51:19,PEV0323,PC-7236,Logon
{F8L9-T7QZ84WV-7097UBCF},01/04/2010 11:54:18,MDH0686,PC-9901,Logon
{I3P5-O8JM50AN-1075ZFWT},01/04/2010 11:58:36,KPR0497,PC-2511,Logon
{T4Z7-K4PX98TT-7268HBVN},01/04/2010 12:18:05,GNS0178,PC-6846,Logon
{I7E0-Y6DN17HN-8357UWVZ},01/04/2010 12:19:16,AOK0844,PC-4659,Logon
{B6Z8-G4XM23CZ-7100QDOU},01/04/2010 12:22:05,WRM0963,PC-5082,Logon
{M7T9-J1NG92NB-8325IEPH},01/04/2010 12:25:41,HJS0072,PC-0836,Logon
{W3Y3-A5LY69OP-2621PESQ},01/04/2010 12:30:28,BLB0114,PC-5391,Logon
{B9H4-B7LB22TU-9231ZIJE},01/04/2010 12:34:01,NCO0666,PC-6519,Logon
{I1S9-S9AA76ZL-8688WGCO},01/04/2010 12:42:59,KCS0173,PC-5117,Logon
{B6J0-C4PS98MK-1791JMCG},01/04/2010 12:56:22,CQH0701,PC-8164,Logon
{U7G3-R3GE34MW-3139UPVS},01/04/2010 12:58:36,SSG0250,PC-6809,Logon
{Q1R1-V5KA74DL-1890MRAM},01/04/2010 12:59:09,AAS0442,PC-1039,Logon
{L9Y3-B9NW10DY-0506HYCE},01/04/2010 13:01:32,RAM0447,PC-2697,Logon
{L8N7-V3UZ09KF-4986QRVA},01/04/2010 13:08:09,BJP0134,PC-0898,Logon
{M4D4-P9JI50AV-4358LTYO},01/04/2010 13:09:49,UFK0208,PC-3343,Logon
{Z4B9-R3VZ63CT-6570GQGN},01/04/2010 13:10:32,ASS0517,PC-2271,Logon
{M5D2-R1MV86QH-0897JPOG},01/04/2010 13:19:14,IAR0694,PC-2804,Logon
{P3E4-U4VT29WZ-5511YJZR},01/04/2010 13:23:58,MBJ0312,PC-5250,Logon
{V6P8-W5YZ05NR-1859ACRA},01/04/2010 13:27:50,AIP0982,PC-3733,Logon
{H5D0-M4EF68YE-9360DVSL},01/04/2010 13:28:18,EZT0640,PC-1069,Logon
{L7U6-L6PU36ZU-6095MBDG},01/04/2010 13:29:28,CCH0685,PC-7039,Logon
{X9Z1-K4XX76PN-6921KUQP},01/04/2010 13:36:03,MJM0510,PC-6612,Logon
{W9K0-S5ST71NG-3589CCYH},01/04/2010 13:36:34,RRC0553,PC-6672,Logon
{O6N7-G5YX51FH-5882SACN},01/04/2010 13:41:59,KES0729,PC-0795,Logon
{X5L7-Z9RB76OE-5255RRHD},01/04/2010 13:42:32,DMM0623,PC-5383,Logon
{X8J5-D9GO53WF-0765XLYC},01/04/2010 13:50:20,MLD0755,PC-6233,Logon
{E6Z7-U9NW38HX-6150RUXG},01/04/2010 14:00:13,CFM0767,PC-4259,Logon
{Q1R4-D1PA05KY-9389PIFT},01/04/2010 14:02:35,YIC0195,PC-3847,Logon
{Z6F2-C6UX47SK-5350ZLPT},01/04/2010 14:06:04,CWR0502,PC-3737,Logon
{H3G6-P6MM45AU-9511JIOM},01/04/2010 14:19:07,PIS0522,PC-5648,Logon
{S4Q5-R7IJ90JH-4163DVHH},01/04/2010 14:19:30,PAD0773,PC-3959,Logon
{R2G3-V0BS45AX-7809PBNA},01/04/2010 14:25:30,RAW0915,PC-2113,Logon
{W3V8-K7RS41IZ-8875ZTTD},01/04/2010 14:36:46,HCL0651,PC-8314,Logon
{Y6J3-N4VY67TK-9314OMZC},01/04/2010 14:51:13,CAS0507,PC-8739,Logon
{V6I2-G9PY02QS-1543RUEY},01/04/2010 14:52:10,YIC0195,PC-3847,Logoff
{I3M4-R4RY57BK-7141NHNE},01/04/2010 14:53:29,RSC0089,PC-4124,Logon
{Y5V1-G5OB09HS-4309MWRS},01/04/2010 14:54:25,MJM0510,PC-3847,Logon
{C9V2-T9IA83BE-7983SZGX},01/04/2010 15:04:38,MJM0510,PC-3847,Logoff
{Z7R7-C8NO00SA-3979HJAR},01/04/2010 15:09:22,CAS0507,PC-3847,Logon
{X8D8-L6VW39HM-3338WUZS},01/04/2010 15:16:21,BVC0790,PC-0008,Logon
{T4E3-O0OX69QN-7406YUWW},01/04/2010 15:21:00,TVS0050,PC-2174,Logoff
{D0E3-S8VZ00FY-4076EXUB},01/04/2010 15:27:00,KRL0062,PC-5595,Logoff
{A7S2-Z4OW06EI-1599TZCL},01/04/2010 15:33:00,EIS0041,PC-9255,Logoff
{A7L9-H7CA77ZN-7967HYVC},01/04/2010 15:33:00,FAW0032,PC-5866,Logoff
{J1H9-O0UH75XN-4662UYEX},01/04/2010 15:33:00,HCM0267,PC-7651,Logoff
{T1P9-C3US69WT-4692XZZF},01/04/2010 15:36:46,RSC0089,PC-4124,Logoff
{R7T6-J9IQ25VF-1452LIGM},01/04/2010 15:38:00,MOS0047,PC-5820,Logoff
{Z5I4-P0DL92JN-9189TFCL},01/04/2010 15:40:00,JCC0225,PC-6711,Logoff
{O6B8-L4UL49SR-5144LQVO},01/04/2010 15:41:00,KNB0022,PC-9873,Logoff
{B5Z0-J5FV65FR-3114BZLL},01/04/2010 15:41:00,SJF0094,PC-3559,Logoff
{E5D0-H2EB59OV-8585SGET},01/04/2010 15:46:00,AKW0167,PC-7109,Logoff
{G9T1-M7YJ61AC-2720XCHR},01/04/2010 15:46:17,KBP0008,PC-4124,Logon
{D0Z0-D1QM20OB-9071QFUU},01/04/2010 15:47:00,KCS0173,PC-5117,Logoff
{A9U2-K0YP28FV-2000DBNP},01/04/2010 15:47:00,MBJ0312,PC-5250,Logoff
{S9W1-K9WL14ND-7436MVJD},01/04/2010 15:48:00,ARL0034,PC-9080,Logoff
{F9W3-K9YU35BI-9929OTNB},01/04/2010 15:48:00,WBC0315,PC-0215,Logoff
{W2J4-M4UW72LL-6478PKXN},01/04/2010 15:49:00,RTO0313,PC-3311,Logoff
{X7S2-J1SB54NP-3045NKBX},01/04/2010 15:51:00,SDO0170,PC-0183,Logoff
{U2V9-T7OU20YM-5530SFNP},01/04/2010 15:51:08,KBP0008,PC-4124,Logoff
{N8C5-M4OS52CL-2035CMMD},01/04/2010 15:52:00,UFK0208,PC-3343,Logoff
{D8Q2-N5XF39UR-3327MUAQ},01/04/2010 15:54:00,BBG0325,PC-6609,Logoff
{G5N2-T3VT77RM-2822XFQB},01/04/2010 15:55:00,AMR0318,PC-6239,Logoff
{G3W0-E0RE80VP-9041OMTQ},01/04/2010 15:55:00,BDV0168,PC-2464,Logoff
{N7C3-L1JT63YR-2774ZGFP},01/04/2010 15:56:00,ASS0206,PC-5276,Logoff
{X2F6-O5BK30ES-2426JLCA},01/04/2010 15:58:00,LHL0309,PC-5289,Logoff
{M8O0-H7DC06AJ-1238IGAF},01/04/2010 15:59:00,PEV0323,PC-7236,Logoff
{F9Z5-D0JP10XX-4399DPKJ},01/04/2010 16:04:00,KNG0672,PC-4405,Logoff
{H6A1-Y7HF05PA-4680ZIBT},01/04/2010 16:05:00,KBP0008,PC-3851,Logoff
{I3U5-X3GJ07DL-4894LLHK},01/04/2010 16:08:33,CAS0507,PC-3847,Logoff
{I5O5-U8EF80KS-0770RIJJ},01/04/2010 16:09:00,AIH0675,PC-6009,Logoff
{I9S1-V4UP47IK-2925YUEM},01/04/2010 16:09:02,PAD0773,PC-3847,Logon
{L7E5-F9KJ73VM-8214XPKN},01/04/2010 16:10:00,CKD0680,PC-6282,Logoff
{I1B1-W6PI18WW-1484NBAC},01/04/2010 16:10:00,EBC0390,PC-8830,Logoff
{F0G8-K2GK32WP-1137THXB},01/04/2010 16:11:00,GJT0386,PC-5368,Logoff
{K3B4-H7KE84FD-4572RROI},01/04/2010 16:12:00,LBH0942,PC-3640,Logoff
{P6J7-P0UD15HG-8439OGVV},01/04/2010 16:13:14,BTW0005,PC-4124,Logon
{E4D7-T4QZ82UE-7320UNCW},01/04/2010 16:15:00,NCO0666,PC-6519,Logoff
{I6U2-M0VZ17QF-3358CIQE},01/04/2010 16:17:00,MMG0943,PC-2370,Logoff
{V8P1-M5NI66GA-4710ITWM},01/04/2010 16:19:00,DRR0162,PC-5168,Logoff
{N7H5-T4ZU04WE-1982BWPP},01/04/2010 16:20:00,KSP0966,PC-6985,Logoff
{P3V1-M0LM42DQ-3802USVX},01/04/2010 16:25:00,WDD0366,PC-0155,Logoff
{A2C8-G7DT46RK-5837ZKTH},01/04/2010 16:27:00,CSL0949,PC-6544,Logoff
{I1Y1-X1YO20KF-1961BDPX},01/04/2010 16:28:00,FXF0957,PC-4176,Logoff
{N5J1-Q8ZP81HN-0267TABC},01/04/2010 16:28:00,NMB0972,PC-8330,Logoff
{G9F7-V1MR23MO-4156DRBX},01/04/2010 16:30:00,WRM0963,PC-5082,Logoff
{H4Z6-E2LG10CI-5433XNME},01/04/2010 16:31:25,BTW0005,PC-4124,Logoff
{L0R2-B7JI49CZ-3804OEIZ},01/04/2010 16:34:00,BTW0005,PC-2915,Logoff
{Q1W3-F9ED91ZM-2254PVGX},01/04/2010 16:36:53,PAD0773,PC-3847,Logoff
{O7B4-O7YT46VP-3611MXVA},01/04/2010 16:37:00,TYB0779,PC-5258,Logoff
{Y9G0-V8RC45JK-0865YSVG},01/04/2010 16:41:00,JKJ0698,PC-1917,Logoff
{Y4J4-U6XM65ND-0828ZSPO},01/04/2010 16:42:00,CFM0767,PC-4259,Logoff
{O8W6-D6JA57CZ-9404NFOT},01/04/2010 16:44:00,NMG0766,PC-6258,Logoff
{O6L5-M3YY15HW-3780GFRO},01/04/2010 16:44:00,PAD0773,PC-3959,Logoff
{E6L0-J1DQ47SY-9351KQID},01/04/2010 16:45:00,LHN0151,PC-6305,Logoff
{T2Y4-X8ME88XY-0629YFIA},01/04/2010 16:45:00,QSV0778,PC-5952,Logoff
{F4G6-D9DK17BV-5161RUOJ},01/04/2010 16:46:00,PES0085,PC-3605,Logoff
{Y4V0-U6AD74YR-1452WIYZ},01/04/2010 16:47:00,RSC0089,PC-9929,Logoff
{L9U4-M6XV71GD-4014KRBS},01/04/2010 16:48:00,RJB0088,PC-3424,Logoff
{B3K6-M1PY88RX-9958NGCB},01/04/2010 16:50:00,ABH0663,PC-4556,Logoff
{H5U4-M5TO42WC-7908OPLG},01/04/2010 16:50:00,DPS0262,PC-8916,Logoff
{H8S8-E2GK17OF-6286GMBU},01/04/2010 16:52:00,MIL0255,PC-1107,Logoff
{G3W0-Z8SG20VS-6724WWEV},01/04/2010 16:52:00,MIM0712,PC-1526,Logoff
{Z3B8-T9AF14DO-8180LHQM},01/04/2010 16:54:00,ZSK0258,PC-0461,Logoff
{Q3S6-H5OS20OJ-3851UHMS},01/04/2010 16:55:00,AAL0706,PC-5282,Logoff
{K5Y4-N0VG40SY-6413UYBO},01/04/2010 16:55:00,NBH0256,PC-5852,Logoff
{O9Q6-W0OC51DE-8221JNRJ},01/04/2010 16:56:00,CQH0701,PC-8164,Logoff
{U0H4-C9WY05BV-2263DUHS},01/04/2010 17:00:00,BQS0525,PC-0269,Logoff
{U9I7-U0KN03ED-5611MHVO},01/04/2010 17:00:00,PIS0522,PC-5648,Logoff
{T3G4-D6XM78QU-7362OKZN},01/04/2010 17:02:00,JPW0741,PC-5762,Logoff
{K2R9-L4LE61TH-0562BOSX},01/04/2010 17:02:00,MJM0510,PC-6612,Logoff
{J3A3-J2ZT52PE-7021KXDS},01/04/2010 17:03:00,AAS0442,PC-1039,Logoff
{C9F3-Y1XM63XG-6442TSJT},01/04/2010 17:03:00,ONW0083,PC-1980,Logoff
{U6V3-N6BU39CT-5893GIKS},01/04/2010 17:04:00,KES0729,PC-0795,Logoff
{L5L5-F4SS59ER-1071YFCE},01/04/2010 17:04:00,MHG0244,PC-9988,Logoff
{U3V3-D3SL11ZH-1332SLRI},01/04/2010 17:04:00,WVB0539,PC-7243,Logoff
{G9E3-R9QB40RC-5573QELN},01/04/2010 17:05:00,GCC0744,PC-3935,Logoff
{I2Z9-T0SR87QG-0488XIZH},01/04/2010 17:05:00,JAD0609,PC-7879,Logoff
{J3N2-S5XJ60HV-9477NVRT},01/04/2010 17:06:00,DGF0443,PC-1514,Logoff
{G4J6-O4NB41ZY-8416TVOL},01/04/2010 17:06:00,MLD0755,PC-6233,Logoff
{K4P0-R8JA07DZ-1334ZBAO},01/04/2010 17:07:00,QRM0739,PC-7343,Logoff
{Z0S6-R9VT21YM-7962PUKI},01/04/2010 17:08:00,DMM0623,PC-5383,Logoff
{A7C0-M5OX97FW-4778DYTV},01/04/2010 17:08:00,FSC0601,PC-9066,Logoff
{H3U4-S6OR21QR-3331JKAG},01/04/2010 17:08:00,LLV0602,PC-5562,Logoff
{F1J7-D6PK11MX-3268GGBC},01/04/2010 17:08:00,MTB0620,PC-9348,Logoff
{P7T0-S6JM47HY-7146SYKG},01/04/2010 17:09:00,DSB0731,PC-9254,Logoff
{N5A5-J8JM80JK-5164KGZU},01/04/2010 17:09:00,JMD0520,PC-1243,Logoff
{C2Z5-B9SM73CG-4651QPAT},01/04/2010 17:10:00,CAS0507,PC-8739,Logoff
{Q2J1-U3XZ70IT-4923LEPF},01/04/2010 17:10:00,OKB0439,PC-3465,Logoff
{T4Z9-H1ZZ56FU-0374KKJH},01/04/2010 17:10:00,TET0621,PC-5252,Logoff
{W4M2-H7GQ64ZF-5782GIGO},01/04/2010 17:12:00,ASS0517,PC-2271,Logoff
{F9R1-G4VL15AL-6226TOBC},01/04/2010 17:12:00,PGO0433,PC-7770,Logoff
{K2M1-L2PN66QO-8267NNUT},01/04/2010 17:13:00,CRD0624,PC-0441,Logoff
{N9X3-J3YI92ZF-0645CILA},01/04/2010 17:14:00,SSG0250,PC-6809,Logoff
{U0D5-N1KA98LD-7422ZJJA},01/04/2010 17:14:48,LDG0459,PC-4124,Logon
{Y8D1-P7WN67PK-5218CLMT},01/04/2010 17:15:00,CSH0626,PC-6016,Logoff
{W6A0-I8ZL08YZ-7556PNMA},01/04/2010 17:15:00,KKS0119,PC-0322,Logoff
{Q3C7-S6FW00AL-2343UEER},01/04/2010 17:15:00,MIC0726,PC-9791,Logoff
{S8Z9-U8VA64MS-5223EXPP},01/04/2010 17:15:00,SCB0534,PC-5764,Logoff
{E0F2-G9XJ66QY-3088RDPT},01/04/2010 17:16:00,MKS0204,PC-5102,Logoff
{I5G2-V2ER22IM-3749QCZX},01/04/2010 17:17:00,CBG0490,PC-3005,Logoff
{C2H1-F8TX66XM-3404EJMZ},01/04/2010 17:17:00,NWT0098,PC-4667,Logoff
{I6Y7-F9ZA81IP-9376GIXR},01/04/2010 17:18:00,BEC0505,PC-3375,Logoff
{E6K4-W2JF58YY-4657PFJN},01/04/2010 17:18:00,LPC0492,PC-6156,Logoff
{D0B7-Y0JQ43MH-5952NFRX},01/04/2010 17:18:00,NAH0503,PC-8267,Logoff
{M3D9-O8CX26QV-6991FCSQ},01/04/2010 17:19:00,CWR0502,PC-3737,Logoff
{E9X7-Z0UA56IY-6005PCER},01/04/2010 17:19:00,OCB0805,PC-1841,Logoff
{J0O8-L7KT48SJ-0776SGPE},01/04/2010 17:20:04,FIR0920,PC-4124,Logon
{Q2I2-B3AW50NS-2611WRAQ},01/04/2010 17:20:04,LDG0459,PC-4124,Logoff
{B8W2-B3VO27FB-3175ZXTZ},01/04/2010 17:21:00,KPR0497,PC-2511,Logoff
{W5Y3-D3YK70FT-4400ASWW},01/04/2010 17:22:00,NAB0801,PC-6288,Logoff
{U5V7-T9FN62YC-7577ZMKR},01/04/2010 17:23:00,DVW0103,PC-7174,Logoff
{C7J7-S0GE36VJ-4226YQTP},01/04/2010 17:23:00,IMB0481,PC-8761,Logoff
{V0K8-H1HV25HE-7289SVXE},01/04/2010 17:24:00,DGN0480,PC-9489,Logoff
{W3O1-Q1YC31BE-9673ITRP},01/04/2010 17:24:00,WBC0192,PC-6349,Logoff
{W7T7-I2ER99JE-5720DBOZ},01/04/2010 17:27:00,ONL0276,PC-2891,Logoff
{Z0U4-Z6YT44VX-2591HCRR},01/04/2010 17:28:00,ZJS0269,PC-7019,Logoff
{E9D8-B4AC58BJ-1388DQIF},01/04/2010 17:29:00,LQC0479,PC-6380,Logoff
{E3G6-I4HU78YV-0121GPBJ},01/04/2010 17:29:04,FIR0920,PC-4124,Logoff
{A9I8-M9BE31JC-5246CHZO},01/04/2010 17:39:00,TCD0009,PC-6263,Logoff
{T4J8-M3WA01LA-4969FZEC},01/04/2010 17:45:00,PLH0862,PC-9669,Logoff
{I9D3-P9OB81NJ-3574MXMW},01/04/2010 17:46:00,RAM0447,PC-2697,Logoff
{M1L0-R2YV30PB-9759HNRX},01/04/2010 17:48:00,GRM0868,PC-8443,Logoff
{Q2A4-H9HA57JE-8556OFZU},01/04/2010 17:49:00,OCS0865,PC-8309,Logoff
{O0K2-P0EZ33FB-5417RTFX},01/04/2010 17:52:00,YCE0983,PC-3764,Logoff
{J4J9-N8PQ52EN-1919KIQH},01/04/2010 17:53:00,HDD0789,PC-4518,Logoff
{N9E8-N7LE76ME-4564KGDR},01/04/2010 17:53:00,RRC0553,PC-6672,Logoff
{Z5P0-T7EC85YM-3623TKHS},01/04/2010 17:55:00,CCM0855,PC-5382,Logoff
{R9T2-B9GG94CS-6354NZJZ},01/04/2010 17:55:00,SMH0291,PC-3571,Logoff
{M2F1-S3XF35IR-1558VBUA},01/04/2010 17:57:00,THR0873,PC-4804,Logoff
{V3Z9-T9NZ08DC-6060WTWY},01/04/2010 18:00:00,AIP0982,PC-3733,Logoff
{O4T5-D0OA20ZQ-4090RRPJ},01/04/2010 18:00:00,DOP0562,PC-2896,Logoff
{M3L6-P2IO43JC-9412TGEN},01/04/2010 18:01:00,BJP0134,PC-0898,Logoff
{W3T2-V9KI13YD-6999ANQD},01/04/2010 18:02:00,IUB0565,PC-5775,Logoff
{K3Y5-D0BU07TM-0391XVLU},01/04/2010 18:03:00,AHM0410,PC-3686,Logoff
{W0P4-R0HO43XU-6105GGSW},01/04/2010 18:03:00,APG0307,PC-6381,Logoff
{J2R7-U7CC84RC-0152LQCK},01/04/2010 18:03:00,ZFM0468,PC-6478,Logoff
{Y1F2-H4CU91GW-4979MPBH},01/04/2010 18:04:00,CLS0296,PC-7973,Logoff
{E7W4-C1DE62UA-7487OIKA},01/04/2010 18:05:00,LDG0459,PC-5621,Logoff
{P4J7-Q3AR78BA-0077SDQU},01/04/2010 18:05:15,EIS0041,PC-2940,Logon
{L4Q9-U3HU96XI-3303TKEV},01/04/2010 18:07:00,BVC0790,PC-0008,Logoff
{I0G5-H7HU43BM-4310BOGF},01/04/2010 18:08:00,BXJ0010,PC-2231,Logoff
{Z7E8-M1ZI34VZ-1497UGJM},01/04/2010 18:08:00,CRP0456,PC-4328,Logoff
{S4I3-B8UO36ZP-1922EKAF},01/04/2010 18:08:00,JNJ0556,PC-0576,Logoff
{A3Y4-U7FH86FA-7463UKVH},01/04/2010 18:08:00,NBC0412,PC-7207,Logoff
{P5W2-K8KK76BA-3309AFNM},01/04/2010 18:08:13,EIS0041,PC-2940,Logoff
{D0R7-G5BV83KW-3547QVHO},01/04/2010 18:09:00,HVF0067,PC-9939,Logoff
{L2O4-Q3HG31GR-4228ZGMH},01/04/2010 18:09:00,ICH0294,PC-8526,Logoff
{S4E8-W3TY56FE-9026SZQT},01/04/2010 18:10:00,HIW0536,PC-5425,Logoff
{K6H3-A1KP09DY-1343BSVU},01/04/2010 18:11:00,CCM0467,PC-9850,Logoff
{Y6Z2-U7PD14WN-3758DPQZ},01/04/2010 18:11:00,PNL0301,PC-5611,Logoff
{J6U9-V6AM32TO-1990JZSW},01/04/2010 18:12:00,PSF0133,PC-4925,Logoff
{Q4N6-A7JW48FM-5892HTKU},01/04/2010 18:13:00,HJS0072,PC-0836,Logoff
{Y3K0-Z5AQ62XK-0423DVSG},01/04/2010 18:14:00,RRP0568,PC-3735,Logoff
{O6P5-S3DQ18LR-1603LKZS},01/04/2010 18:14:00,THD0448,PC-9979,Logoff
{S6C7-N9PH68RH-3908NMSL},01/04/2010 18:16:00,KJG0910,PC-7082,Logoff
{W6U0-J8UL99JC-3979IFQV},01/04/2010 18:17:00,YIC0195,PC-9353,Logoff
{B5M9-G3EJ67UC-5509VSBF},01/04/2010 18:18:00,AKK0329,PC-2072,Logoff
{P0A1-D7WI37NJ-1434AYVH},01/04/2010 18:20:00,HCL0113,PC-6779,Logoff
{W1K7-A0LV19XR-1969ZCXM},01/04/2010 18:20:00,NCH0179,PC-3695,Logoff
{W0V7-N4DA98GU-9474INXT},01/04/2010 18:20:00,SSR0278,PC-5083,Logoff
{F0E8-W3RT25XV-1548NRWZ},01/04/2010 18:20:00,XHG0902,PC-2813,Logoff
{Q7G0-I5DF69RV-7175DIWR},01/04/2010 18:21:00,CTR0341,PC-6184,Logoff
{Q9F0-D3YK99QF-4580BKNB},01/04/2010 18:21:00,CXC0336,PC-5502,Logoff
{W6C8-O5ES64TB-8929UBDJ},01/04/2010 18:22:00,ARB0881,PC-0839,Logoff
{O2B9-K9TN02LS-1076NQDW},01/04/2010 18:25:00,HAC0282,PC-2674,Logoff
{R1X4-W6KZ39LJ-9910IIQE},01/04/2010 18:25:00,HCC0344,PC-2768,Logoff
{S5Y5-H9IN14IW-6286USAG},01/04/2010 18:26:00,SAT0194,PC-8148,Logoff
{L5H6-Q1KN48AQ-6361WTWH},01/04/2010 18:28:00,DAR0885,PC-1312,Logoff
{H6I4-R9LG06ZQ-0615FLAA},01/04/2010 18:28:00,DOL0332,PC-1109,Logoff
{W0C6-N7PR03GO-5222WHGE},01/04/2010 18:28:00,LUR0896,PC-9067,Logoff
{N8X8-A8HH93TZ-2897QHYD},01/04/2010 18:29:00,BLB0114,PC-5391,Logoff
{E7Q3-W2XG91WQ-3915MTEB},01/04/2010 18:29:00,IUY0279,PC-9140,Logoff
{Y9E2-E0YR66TB-3548YGAV},01/04/2010 18:29:00,SHR0334,PC-2924,Logoff
{I9A1-P1CA95IP-9552ICFF},01/04/2010 18:29:00,WKD0013,PC-1837,Logoff
{X3E6-P6PX62QR-9320NARF},01/04/2010 18:30:00,CSJ0340,PC-1518,Logoff
{S1D0-A9PJ05QF-8432MPOI},01/04/2010 18:30:00,GNS0178,PC-6846,Logoff
{S4H3-C0BF11QR-5910TOLV},01/04/2010 18:31:00,MDH0580,PC-4579,Logoff
{X0L2-L6BD34QS-7531UBCR},01/04/2010 18:33:00,WJD0576,PC-1532,Logoff
{Z4T4-Z8VX46LO-5055HSXX},01/04/2010 18:35:00,VMJ0147,PC-3873,Logoff
{S2J4-H9YE70WE-9523FCQW},01/04/2010 18:37:00,ZCF0590,PC-4486,Logoff
{N3M4-M2DE53GT-5928KIGZ},01/04/2010 18:43:00,LDM0587,PC-5012,Logoff
{R4F6-I3RD15BL-2456PYUN},01/04/2010 18:44:00,EHD0584,PC-8669,Logoff
{K0J3-V8NE97FG-3048KEDH},01/04/2010 18:44:00,SOB0586,PC-6477,Logoff
{H4Q5-L1FT17HT-8557QJSE},01/04/2010 18:44:00,WDV0573,PC-4983,Logoff
{T4C7-S8WA42CH-0246CNRJ},01/04/2010 18:47:00,DIC0988,PC-5454,Logoff
{D4M5-G2PL61LQ-5257JLSB},01/04/2010 18:52:00,IAR0694,PC-2804,Logoff
{S8F5-V1PW83KK-4619VDBI},01/04/2010 18:57:00,MDH0686,PC-9901,Logoff
{J8H6-U0YP87VP-9024EIIV},01/04/2010 19:00:00,QJR0688,PC-4835,Logoff
{P2P7-E1GW29OP-5488YIUK},01/04/2010 19:04:00,OJK0233,PC-0603,Logoff
{U0A9-N3IR98AJ-5082AOZM},01/04/2010 19:06:00,RVC0232,PC-4469,Logoff
{P9D2-Q1AX12NX-9463WOYM},01/04/2010 19:08:00,CCH0685,PC-7039,Logoff
{E7Q4-B4RC65NX-0971EXQT},01/04/2010 19:10:00,CCC0393,PC-8610,Logoff
{V0D4-E4FP46MT-4405IQBE},01/04/2010 19:15:00,IKR0401,PC-6741,Logoff
{F0B1-F2JB20ES-3433DHAA},01/04/2010 19:30:00,RAW0915,PC-2113,Logoff
{X2B9-S3QF74AC-4056IVDW},01/04/2010 19:33:00,ALC0788,PC-1887,Logoff
{Z7O1-P6UL41HJ-3406UJGL},01/04/2010 19:36:00,AJC0840,PC-9184,Logoff
{E6I9-M9GE94ZZ-8240AZPP},01/04/2010 19:36:00,FIR0920,PC-5046,Logoff
{K0M4-G0DA15MQ-7256ZXDZ},01/04/2010 19:37:00,AOK0844,PC-4659,Logoff
{B3W7-P9MX51EI-2255EFHA},01/04/2010 19:39:00,HKF0831,PC-6215,Logoff
{O8Q4-Q9XY73JQ-8300FVEE},01/04/2010 19:39:00,TSM0927,PC-7733,Logoff
{A3U6-H3TV15VW-8422QSAM},01/04/2010 19:45:00,XWD0923,PC-1637,Logoff
{D7H8-P8AR25QU-3458LNJT},01/04/2010 20:31:00,BBH0810,PC-3014,Logoff
{R4W2-H9VG14EF-5461OCXU},01/04/2010 20:35:00,SOF0808,PC-6266,Logoff
{E2C5-O6ZQ50HK-6092LQSV},01/04/2010 20:39:00,NKH0807,PC-3000,Logoff
{D6Q6-E9KO72CA-0845ERQO},01/04/2010 20:40:00,BJH0811,PC-0969,Logoff
{Z7Z3-K6NC51YG-3785LAEG},01/04/2010 21:18:00,CQW0652,PC-3449,Logoff
{D6E0-W2OU18SE-4422ONSL},01/04/2010 21:19:00,HCL0651,PC-8314,Logoff
{N9T5-K7MY13DZ-4415OIHK},01/04/2010 21:20:00,HTF0641,PC-7965,Logoff
{E7U2-F2IP56CJ-9456UGKA},01/04/2010 21:23:00,BAM0636,PC-8138,Logoff
{H8J5-U0OL20LH-5102NGUX},01/04/2010 21:26:00,BCM0653,PC-5717,Logoff
{Q5S0-B9CF49MC-5748QKHJ},01/04/2010 21:27:00,EZT0640,PC-1069,Logoff
{J8P9-O7KI69JS-8958WNIP},01/04/2010 21:27:00,GQF0659,PC-1307,Logoff
